as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2025-05-31,6,16,-0.0020608163811818778,0.04702380952380951,0.0004702380952380951,-0.002531054476419973,86,0.32579365079365075,18,1,5,0.14444444444444443
2025-06-30,6,18,0.11620161220254813,0.07400793650793654,0.0007400793650793654,0.11546153283746877,83,0.28333333333333344,14,7,5,0.11230158730158729
2025-07-31,6,19,0.0162519366929142,0.034325396825396814,0.0003432539682539682,0.01590868272466023,0,0.2408730158730159,15,1,0,0.11984126984126983
2025-08-31,6,19,0.03487415042022254,0.04226190476190475,0.00042261904761904754,0.03445153137260349,95,0.18253968253968256,13,2,0,0.10317460317460317
2025-09-30,6,18,-0.013244310301148022,0.05952380952380952,0.0005952380952380952,-0.013839548396386117,103,0.19047619047619047,11,2,8,0.0873015873015873
2025-10-31,6,20,0.04710792245431929,0.027777777777777776,0.0002777777777777778,0.04683014467654151,0,0.134920634920635,8,2,0,0.06349206349206349
2025-11-30,6,17,-0.03791092292647034,0.05952380952380952,0.0005952380952380952,-0.03850616102170843,109,0.22222222222222232,10,0,12,0.07936507936507936
2025-12-31,6,17,-0.024783610323652616,0.04166666666666666,0.0004166666666666666,-0.025200276990319282,98,0.24422799422799424,12,1,5,0.09343434343434343
2026-01-31,6,16,-0.004636828022616641,0.06872294372294371,0.0006872294372294371,-0.005324057459846078,96,0.30519480519480524,15,2,10,0.11544011544011544
2026-02-28,6,14,-0.013013587252518532,0.09505772005772005,0.0009505772005772005,-0.013964164453095732,89,0.4347041847041847,21,1,18,0.16053391053391053
2026-03-31,6,12,-0.0356520927131702,0.04022366522366522,0.00040223665223665215,-0.036054329365406854,73,0.5,32,0,7,0.2435064935064935
2026-04-30,6,14,0.02125033049098596,0.02453102453102453,0.0002453102453102453,0.021005020245675715,18,0.47330447330447334,39,2,0,0.2961760461760462
2026-05-31,6,13,-0.0031126933880411965,0.03607503607503607,0.00036075036075036075,-0.003473443748791557,69,0.5151515151515151,48,0,5,0.36363636363636365
